,Artist,Genre,Title,Year
1930,김종환,성인가요,존재의 이유 1,1996
1931,서태지와 아이들,발라드,Good Bye,1996
1932,이정봉,발라드,어떤가요?,1996
1933,신승훈,발라드,내 방식대로의 사랑 (House Version),1996
1934,성진우,댄스,너의 얘기를,1996
1935,015B,발라드,콩깍지,1996
1936,이현도,"댄스, 랩/힙합",사자후(獅子喉),1996
1937,한동준,발라드,사랑의 마음 가득히,1996
1938,신승훈,발라드,나보다 조금 더 높은 곳에 니가 있을 뿐,1996
1939,변진섭,발라드,에필로그,1996
1940,녹색지대,발라드,끝없는 사랑,1996
1941,뱅크,발라드,꼭 나처럼... (슬픈 저주),1996
1942,터보,댄스,선택,1996
1943,김종서,록/메탈,다시 난 사는 거야,1996
1944,강산에,록/메탈,태극기,1996
1945,엄정화,댄스,슬픈 기대,1996
1946,룰라,댄스,천,1996
1947,패닉,록/메탈,UFO,1996
1948,EOS(이오에스),댄스,넌 남이 아냐 (House Ver.),1996
1949,솔리드,"댄스, R&B/Soul",천생연분,1996
1950,비비,댄스,비련,1996
1951,윤종신,발라드,그럴때마다,1996
1952,터보,댄스,Love Is... (3+3=0),1996
1953,신승훈,발라드,운명,1996
1954,노이즈,댄스,홀로서기,1996
1955,강수지,발라드,혼자만의 겨울,1996
1956,미스 미스터,록/메탈,널 위한 거야,1996
1957,이예린,발라드,늘 지금처럼 (Come On Baby Tonight),1996
1958,벅,댄스,가면놀이 (Remix),1996
1959,DJ DOC,댄스,미녀와 야수 (Ok?Ok?),1996
1960,뱅크,발라드,가질 수 없는 너,1996
1961,인순이,발라드,또,1996
1962,컬트,"인디음악, 록/메탈",너를 품에 안으면,1996
1963,이소라,발라드,난 행복해,1996
1964,페이지,발라드,마지막 너를 보내며 (Woman),1996
1965,일기예보,발라드,인형의 꿈,1996
1966,뱅크,발라드,이젠 널 인정하려 해,1996
1967,김현철,발라드,일생을,1996
1968,서태지와 아이들,록/메탈,시대유감(時代遺憾),1996
1969,삐삐 밴드,"인디음악, 록/메탈",안녕하세요,1996
1970,서지원,발라드,I Miss You,1996
1971,박미경,댄스,아담의 심리,1996
1972,김원준,댄스,다시 내곁에(이별 Part.2),1996
1973,노이즈,댄스,착각,1996
1974,김경호,록/메탈,나를 슬프게 하는 사람들,1997
1975,양파,발라드,애송이의 사랑,1997
1976,조관우,발라드,영원,1997
1977,박진영,댄스,그녀는 예뻤다,1997
1978,김종서,록/메탈,아름다운 구속,1997
1979,임창정,발라드,그때 또 다시 (Again),1997
1980,이승환,발라드,가족,1997
1981,포지션,록/메탈,Remember,1997
1982,이소라,발라드,기억해줘,1997
1983,녹색지대,발라드,괜찮아,1997
1984,K2 김성면,록/메탈,재회(再會),1997
1985,업타운,랩/힙합,다시 만나 줘,1997
1986,넥스트,록/메탈,"Here, I Stand For You (Original Ver.)",1997
1987,김종환,성인가요,사랑을 위하여,1997
1988,DJ DOC,댄스,Doc와 춤을,1997
1989,벅,댄스,맨발의 청춘,1997
1990,일기예보,발라드,인형의 꿈,1997
1991,이선희,발라드,라일락이 질때,1997
1992,이예린,댄스,용서,1997
1993,쿨 (COOL),댄스,해변의 여인,1997
1994,김돈규,발라드,나만의 슬픔,1997
1995,고한우,발라드,암연,1997
1996,엄정화,댄스,배반의 장미,1997
1997,조용필,성인가요,바람의 노래,1997
1998,진시몬,성인가요,애수,1997
1999,이승철,댄스,오늘도 난,1997
2000,자자 (ZAZA),댄스,Bus 안에서,1997
2001,쿨 (COOL),댄스,운명,1997
2002,이승훈,발라드,비오는 거리,1997
2003,주주 클럽,록/메탈,16/20 (열여섯 스물),1997
2004,유승준,댄스,가위,1997
2005,카니발,발라드,그땐 그랬지,1997
2006,장혜진,발라드,꿈의 대화,1997
2007,김세영,발라드,밤의 길목에서 (Remake),1997
2008,이소라,발라드,청혼,1997
2009,박상민,발라드,애원(愛遠),1997
2010,언타이틀,댄스,날개,1997
2011,룰라,댄스,연인,1997
2012,유재하를 추모하는 앨범 1987 - 다시 돌아온 그대위해,발라드,다시 돌아온 그대 위해,1997
2013,전람회,발라드,졸업,1997
2014,Cucina Acoustica,국내영화,사랑의 송가,1997
2015,디바,댄스,그래,1997
2016,H.O.T.,댄스,행복,1997
2017,소찬휘,댄스,현명한 선택,1997
2018,조 트리오,발라드,사랑이라는 이유로,1997
2019,조장혁,발라드,그대 떠나가도,1997
2020,임창정,발라드,결혼해줘,1997
2021,이현우,발라드,헤어진 다음날,1997
2022,안재욱,발라드,Forever,1997
2023,영턱스클럽,발라드,타인,1997
2024,이현도,랩/힙합,사랑해 (Hiphop Ver.) (Contain Sample Of),1997
2025,이정봉,발라드,그녀를 위해,1997
2026,유피,댄스,뿌요 뿌요,1997
2027,베이시스,발라드,좋은사람 있으면 소개시켜줘,1997
2028,H.O.T.,댄스,Candy,1997
2029,클론,댄스,도시 탈출,1997
2030,구피,댄스,비련,1997
2031,레드플러스,록/메탈,그녀는...,1997
2032,부활,록/메탈,Lonely Night,1997
2033,솔리드,"댄스, R&B/Soul",끼리 끼리,1997
2034,안치환,포크/블루스,영산강,1997
2035,임상아,발라드,뮤지컬,1997
2036,지누션,"댄스, 랩/힙합",말해줘,1997
2037,임상아,록/메탈,저 바다가 날 막겠어,1997
2038,젝스키스,댄스,사나이 가는 길 (폼생폼사),1997
2039,터보,댄스,Good Bye Yesterday,1997
2040,듀스,랩/힙합,"사랑, 두려움",1997
2041,유리상자,발라드,순애보,1997
2042,이뉴,댄스,독립선언,1997
2043,이은미,발라드,너에게 가고 싶어,1997
2044,김정훈,-,,1997
2045,지누션,"댄스, 랩/힙합",Gasoline,1997
2046,리아,록/메탈,개성,1997
2047,조규찬,발라드,믿어지지 않는 얘기,1997
2048,김종서,록/메탈,영원 (永遠),1997
2049,이승환,발라드,침묵의 기록,1997
2050,유피,댄스,바다,1997
2051,리아,록/메탈,4가지 하고 싶은말,1997
2052,김정민,발라드,무한지애(無恨之愛),1997
2053,신효범,발라드,널 닮은 세,1997
2054,젝스키스,댄스,연정 (戀情),1997
2055,임재범,발라드,그대는 어디에,1997
2056,화이트,발라드,네모의 꿈,1997
2057,R.ef,댄스,심연(深淵),1997
2058,사준,발라드,Memories,1997
2059,이지훈,발라드,왜 하늘은...,1997
2060,포지션,댄스,Summer Time,1997
2061,이지훈,발라드,이별,1997
2062,김원준,댄스,얄개시대,1997
2063,박상민,발라드,무기여 잘 있거라,1997
2064,이지훈,댄스,나만의 신부,1997
2065,구본승,댄스,악세사리,1997
2066,변재원,발라드,바램,1997
2067,김종환,성인가요,존재의 이유 1,1997
2068,에메랄드 캐슬,록/메탈,발걸음,1997
2069,여행스케치,"발라드, 포크/블루스",진실에 관하여,1997
2070,영턱스클럽,댄스,질투,1997
2071,김지현,댄스,Cat`s Eye,1997
2072,DJ DOC,댄스,거짓말이야,1997
2073,주주 클럽,록/메탈,나는 나,1997
2074,엄정화,댄스,Poison,1998
2075,김현정,댄스,그녀와의 이별,1998
2076,쿨 (COOL),댄스,애,1998
2077,신승훈,발라드,지킬 수 없는 약속,1998
2078,터보,댄스,애인이 생겼어요,1998
2079,S.E.S.,댄스,Dreams Come True,1998
2080,김건모,댄스,뻐꾸기 둥지위로 날아간 새,1998
2081,유승준,댄스,나나나,1998
2082,이소라,발라드,믿음,1998
2083,김민종,발라드,착한 사랑,1998
2084,조성모,발라드,To Heaven,1998
2085,김장훈,발라드,나와 같다면,1998
2086,김종환,성인가요,사랑을 위하여,1998
2087,김경호,록/메탈,나의 사랑 천,1998
2088,박정현,발라드,P.S. I Love You,1998
2089,김정민,발라드,비(悲),1998
2090,김종서,록/메탈,Epilogue,1998
2091,안치환,포크/블루스,사람이 꽃보다 아름다워,1998
2092,강산에,록/메탈,거꾸로 강을 거슬러 오르는 저 힘찬 연어들처럼,1998
2093,김광진,발라드,진심,1998
2094,S.E.S.,댄스,(`Cause) I`m Your Girl,1998
2095,리아,록/메탈,난 그래,1998
2096,소찬휘,발라드,보낼수밖에 없는 난,1998
2097,에코,발라드,행복한 나를,1998
2098,신해철,록/메탈,일,1998
2099,이현우,발라드,헤어진 다음날,1998
2100,패닉,록/메탈,내 낡은 서랍 속의 바다,1998
2101,진주,댄스,Everybody,1998
2102,비쥬,-,Love Love,1998
2103,박상민,발라드,비원(悲願),1998
2104,김장훈,발라드,세,1998
2105,터보,발라드,회,1998
2106,넥스트,록/메탈,해에게서 소년에게,1998
2107,최재훈,록/메탈,외출,1998
2108,신성우,록/메탈,사랑한 후에,1998
2109,YB,록/메탈,먼 훗날,1998
2110,조 트리오,발라드,눈물 내리는 날 (비),1998
2111,아낌없이 주는 나무,발라드,내게 너무 이쁜 그녀,1998
2112,김현정,댄스,혼자한 사랑,1998
2113,김동률,발라드,배려,1998
2114,양파,발라드,알고 싶어요!,1998
2115,박상민,발라드,하나의 사랑,1998
2116,A.R.T,발라드,슬픈 얼굴,1998
2117,김종서,록/메탈,Love Song,1998
2118,김조한,R&B/Soul,널 위해 준비된 사랑,1998
2119,리아,록/메탈,눈물,1998
2120,뱅크,발라드,그녀의 생일,1998
2121,박진영,댄스,Honey,1998
2122,조관우,발라드,길,1998
2123,김현철,발라드,거짓말도 보여요,1998
2124,김현성,발라드,소원,1998
2125,임창정,발라드,별이 되어,1998
2126,유리상자,발라드,처음 주신 사랑,1998
2127,디바,댄스,왜불러,1998
2128,박정현,발라드,나의 하루,1998
2129,원준희,발라드,사랑은 유리같은 것,1998
2130,핑클 (Fin.K.L),발라드,Blue Rain,1998
2131,핑클 (Fin.K.L),발라드,루비(淚悲):슬픈 눈물,1998
2132,Esther,발라드,뭐를 잘못한거니!,1998
2133,서영은,발라드,Happy Together,1998
2134,주주 클럽,록/메탈,1:1,1998
2135,에코,발라드,마지막 사랑,1998
2136,이문세,발라드,Solo예찬,1998
2137,이소라,발라드,난 행복해,1998
2138,더더 (THETHE),록/메탈,내게 다시,1998
2139,The Day,발라드,정인 (情人),1998
2140,업타운,랩/힙합,올라올라,1998
2141,S.E.S.,댄스,"Oh, My Love",1998
2142,박진영,발라드,십년이 지나도,1998
2143,젝스키스,댄스,커플,1998
2144,화이트,발라드,Say Goodbye,1998
2145,여행스케치,"발라드, 포크/블루스",향수 (그때가 그리워),1998
2146,정태춘,포크/블루스,정동진1,1998
2147,옐로우,발라드,하나,1998
2148,젝스키스,댄스,Road Fighter,1998
2149,엔알지 (NRG),댄스,사랑만들기,1998
2150,베이시스,발라드,세,1998
2151,R.ef,댄스,귀머거리 하늘,1998
2152,신승훈,발라드,고개숙인 너에게,1998
2153,자우림,록/메탈,밀랍천사,1998
2154,H.O.T.,댄스,열맞춰! (Line Up!),1998
2155,엔알지 (NRG),댄스,할 수 있어,1998
2156,엄정화,댄스,Poison,1998
2157,변진섭,발라드,가장 슬픈날의 왈츠,1998
2158,유승준,댄스,내가 기다린 사랑,1998
2159,업타운,랩/힙합,내안의 그대,1998
2160,핑클 (Fin.K.L),댄스,내 남자 친구에게,1998
2161,유승준,댄스,나나나,1998
2162,이기찬,발라드,유리,1998
2163,이승철,발라드,널 보낸 이유 (Live),1998
2164,임창정,댄스,늑대와 함께 춤을,1998
2165,태사자,댄스,애심 (Remix),1998
2166,양현석,랩/힙합,악마의 연기 (Feat. Perry),1998
2167,김경호,록/메탈,금지된 사랑,1998
2168,이지훈,발라드,Good-bye Love,1998
2169,일기예보,발라드,자꾸 자꾸,1998
2170,안재욱,발라드,이별,1998
2171,이현도,랩/힙합,미래(未來),1998
2172,신효범,발라드,세,1998
2173,조성모,발라드,슬픈 영혼식 (For Your Soul),1999
2174,이승철,발라드,오직 너뿐인 나를…,1999
2175,양파,발라드,A`ddio,1999
2176,K2 김성면,록/메탈,그녀의 연인에게... #Story Ⅰ,1999
2177,쿨 (COOL),댄스,미절 (Misery),1999
2178,핑클 (Fin.K.L),댄스,영원한 사랑,1999
2179,김현정,댄스,되돌아온 이별,1999
2180,유승준,댄스,열정,1999
2181,조성모,발라드,불멸의 사랑,1999
2182,유리상자,발라드,신부에게,1999
2183,유승준,댄스,Shut Up!! (Feat. 이윤정),1999
2184,듀스,랩/힙합,여름안에서,1999
2185,김경호,록/메탈,비정(非情),1999
2186,엄정화,댄스,몰라,1999
2187,윤종신,발라드,배웅,1999
2188,임재범,발라드,사랑보다 깊은,1999
2189,김민종,발라드,비원(悲願),1999
2190,박기영,발라드,마지막 사랑,1999
2191,김현철,발라드,연애,1999
2192,조성모,발라드,To Heaven,1999
2193,허니 패밀리,랩/힙합,남자이야기 -My Way,1999
2194,신화,댄스,T.O.P. (Twinkling Of Paradise),1999
2195,S.E.S.,댄스,Dreams Come True,1999
2196,델리스파이스,"인디음악, 록/메탈",달려라 자전거,1999
2197,박지윤,댄스,가버려!!,1999
2198,S.E.S.,댄스,너를 사랑해,1999
2199,자우림,록/메탈,미안해 널 미워해,1999
2200,박정현,R&B/Soul,편지할께요,1999
2201,임현정,록/메탈,첫사랑,1999
2202,김연우,발라드,여전히 아름다운지,1999
2203,이승환,발라드,그대는 모릅니다,1999
2204,안치환,포크/블루스,사랑하게 되면,1999
2205,김종환,성인가요,사랑하는 날까지,1999
2206,김경호,록/메탈,아름답게 사랑하는 날까지,1999
2207,김장훈,발라드,슬픈 선물,1999
2208,클론,댄스,돌아와,1999
2209,김건모,발라드,부메랑,1999
2210,김종서,록/메탈,실연,1999
2211,일기예보,발라드,Beautiful Girl,1999
2212,박기영,록/메탈,시작,1999
2213,타샤니,랩/힙합,하루 하루,1999
2214,조pd (ZoPD),랩/힙합,이야기 속으로,1999
2215,코요태,댄스,만남,1999
2216,H.O.T.,댄스,아이야! (I yah!),1999
2217,샵,댄스,Lying,1999
2218,홍경민,록/메탈,내 남은 사랑을 위해,1999
2219,권진원,발라드,Happy Birthday To You,1999
2220,컨츄리 꼬꼬,댄스,Gimme! Gimme!,1999
2221,유승준,댄스,Shut Up!,1999
2222,원타임,랩/힙합,1tym,1999
2223,임창정,댄스,바람과 함께 사라지다,1999
2224,god,댄스,관찰,1999
2225,박진영,댄스,Kiss Me,1999
2226,샵,댄스,"Tell Me, Tell Me",1999
2227,더더 (THETHE),록/메탈,It`s You,1999
2228,김종환,성인가요,사랑을 위하여,1999
2229,Monocrom,록/메탈,니가 진짜로 원하는게 뭐야,1999
2230,김민종,발라드,순수,1999
2231,이문세,발라드,애수(哀愁),1999
2232,이승환,발라드,세가지 소원,1999
2233,코요태,댄스,순정 (純情),1999
2234,김광민,뉴에이지,지금은 우리가 멀리 있을지라도,1999
2235,백지영,댄스,부담,1999
2236,god,발라드,어머님께,1999
2237,클론,발라드,사랑과 영혼 (Feat. 김태영),1999
2238,이소은,발라드,작별,1999
2239,드렁큰 타이거,랩/힙합,너희가 힙합을 아느냐?,1999
2240,클론,댄스,꿍따리 샤바라,1999
2241,이현우,발라드,Missing You,1999
2242,H.O.T.,댄스,투혼(鬪魂) (The Spirit Of Fighter),1999
2243,신효범,발라드,세,1999
2244,포지션,록/메탈,Blue Day,1999
2245,에코,발라드,마지막 사랑,1999
2246,장혜진,발라드,영원으로,1999
2247,YG Family,랩/힙합,우리는 Y.G Family,1999
2248,박완규,록/메탈,천년의 사랑,1999
2249,두리안,댄스,I`m Still Loving You,1999
2250,김연우,발라드,거짓말 같은 시간,1999
2251,김현정,댄스,실루엣,1999
2252,백지영,댄스,선택,1999
2253,드렁큰 타이거,랩/힙합,난 널 원해,1999
2254,엄정화,댄스,Festival (인생은 아름다워),1999
2255,젝스키스,"발라드, 댄스",연정/폼생폼사/기사도,1999
2256,임창정,발라드,Love Affair,1999
2257,박미경,댄스,집착 (2009 Remastering),1999
2258,Now N New,발라드,하나되어 (Original Ver.),1999
2259,김동률,발라드,기적 (Duet With 이소은),1999
2260,룰라,댄스,기도 (Good),1999
2261,박지윤,댄스,아무것도 몰라요,1999
2262,김정민,발라드,Yesterday (Newmix Version),1999
2263,젝스키스,댄스,예감,1999
2264,조성모,댄스,후회,1999
2265,이정봉,발라드,인연,1999
2266,유리상자,발라드,지각,1999
2267,유승준,댄스,슬픈 침묵,1999
2268,지누션,랩/힙합,태권 V,1999
2269,조pd (ZoPD),랩/힙합,Fever,1999
2270,한스 밴드,댄스,호기심,1999
2271,브로스,랩/힙합,Winwin,1999
2272,리아,록/메탈,슬픈 독백,1999
